order_id,customer_name,customer_email,product,category,quantity,unit_price,discount_pct,discount_amount,total,order_date,order_hour,payment_method,status,shipping_city,is_refunded
SHOP-00479,Jeanette Woods,qwaters@example.net,Laptop Sleeve,Accessories,4,800,0,0.0,3200.0,2025-12-18 18:41:00,18,Credit Card,Shipped,North Courtney,False
SHOP-00480,Anna Parsons,dperry@example.net,Canvas Tote Bag,Bags,1,550,0,0.0,550.0,2025-02-03 11:57:00,11,COD,Completed,Dianeville,False
SHOP-00481,Ashley Sellers,michael35@example.com,Hoodie Premium,Apparel,3,1200,0,0.0,3600.0,2025-01-22 15:03:00,15,GCash,Shipped,West Ashleefort,False
SHOP-00482,William Johnson,andrew09@example.com,Coffee Mug,Home,4,400,0,0.0,1600.0,2025-01-16 14:43:00,14,COD,Completed,North Lisamouth,False
SHOP-00483,Curtis Williams,fatkinson@example.net,Sticker Pack (10),Stationery,2,150,0,0.0,300.0,2025-05-21 12:28:00,12,GCash,Completed,Lake Georgeport,False
SHOP-00484,John Williams,elliottmegan@example.org,Laptop Sleeve,Accessories,3,800,0,0.0,2400.0,2025-07-30 22:35:00,22,COD,Completed,Lake Martin,False
SHOP-00485,Cameron Brown,jacob60@example.org,Hoodie Premium,Apparel,3,1200,0,0.0,3600.0,2025-03-12 14:12:00,14,GCash,Shipped,West Johnland,False
SHOP-00486,Gregory Case,oscarnorman@example.net,Classic T-Shirt,Apparel,4,450,15,270.0,1530.0,2025-07-03 15:34:00,15,COD,Completed,Porterfurt,False
SHOP-00487,Teresa Cox,katherineallen@example.org,Sticker Pack (10),Stationery,4,150,0,0.0,600.0,2025-04-03 08:20:00,8,GCash,Completed,Kirkberg,False
SHOP-00488,Michael Martin,meagan44@example.com,Canvas Tote Bag,Bags,1,550,15,82.5,467.5,2025-08-30 16:22:00,16,GCash,Completed,Lake Denise,False
SHOP-00489,Julie Ferrell,ryan90@example.org,Hoodie Premium,Apparel,2,1200,10,240.0,2160.0,2025-05-04 12:34:00,12,Credit Card,Completed,Lake Jennifer,False
SHOP-00490,Donald Guzman,victor39@example.com,Coffee Mug,Home,3,400,15,180.0,1020.0,2025-03-30 10:15:00,10,PayPal,Completed,East Teresafurt,False
SHOP-00491,Brandon Marshall,davidholland@example.com,Classic T-Shirt,Apparel,3,450,5,67.5,1282.5,2025-10-16 10:36:00,10,GCash,Pending,New Joanne,False
SHOP-00492,Frank Howard,browngeorge@example.net,Canvas Tote Bag,Bags,2,550,0,0.0,1100.0,2025-01-20 09:03:00,9,GCash,Shipped,Cynthiaberg,False
SHOP-00493,Charlotte Reynolds,katherine01@example.net,Laptop Sleeve,Accessories,1,800,5,40.0,760.0,2025-09-02 08:21:00,8,GCash,Completed,New Patriciastad,False
SHOP-00494,Kathy Williams,lwang@example.net,Sticker Pack (10),Stationery,2,150,15,45.0,255.0,2025-06-15 08:01:00,8,GCash,Shipped,Brownville,False
SHOP-00495,Kevin Montgomery,heather08@example.org,Phone Case,Accessories,1,350,15,52.5,297.5,2025-09-27 21:23:00,21,Credit Card,Completed,Rachelbury,False
SHOP-00496,Karen Little,ashley46@example.org,Coffee Mug,Home,5,400,0,0.0,2000.0,2025-06-22 12:20:00,12,GCash,Completed,Robertfurt,False
SHOP-00497,Ruben Mitchell,stokesmelissa@example.org,Coffee Mug,Home,4,400,85,1360.0,240.0,2025-06-12 10:45:00,10,PayPal,Completed,Timothymouth,False
SHOP-00498,Anne Carson,sandra12@example.org,Phone Case,Accessories,4,350,0,0.0,1400.0,2025-12-19 12:08:00,12,GCash,Completed,Port Kelly,False
SHOP-00499,Brooke Smith,campbelljoseph@example.com,Coffee Mug,Home,5,400,0,0.0,2000.0,2025-04-04 17:20:00,17,GCash,Shipped,Priceshire,False
SHOP-00500,Eric Norton,josephcox@example.org,Hoodie Premium,Apparel,4,1200,0,0.0,4800.0,2025-06-19 19:04:00,19,GCash,Completed,East Christina,False
